3.0,31.59,1.2,0,00:13:ce:8f:77:43,-64.79,00:13:ce:8f:78:d9,-34.66,00:13:ce:95:e1:6f,-57.16
1.8,31.59,1.2,0,00:13:ce:8f:78:d9,-35.67,00:13:ce:8f:77:43,-66.44,00:13:ce:95:e1:6f,-55.33
5.4,26.04,1.2,0,00:13:ce:8f:78:d9,-32.08,00:13:ce:8f:77:43,-62.65,00:13:ce:95:e1:6f,-53.6,00:13:ce:95:de:7e,-69.91,00:13:ce:97:78:79,-80.37
4.2,26.04,1.2,0,00:13:ce:95:de:7e,-67.15,00:13:ce:8f:77:43,-62.64,00:13:ce:97:78:79,-78.77,00:13:ce:8f:78:d9,-31.5,00:13:ce:95:e1:6f,-49.62
3.0,26.04,1.2,0,00:13:ce:95:e1:6f,-48.56,00:13:ce:8f:78:d9,-40.28,00:13:ce:8f:77:43,-61.33,00:13:ce:95:de:7e,-71.59,00:13:ce:97:78:79,-81.88
1.8,26.04,1.2,0,00:13:ce:95:e1:6f,-49.84,00:13:ce:8f:77:43,-61.63,00:13:ce:8f:78:d9,-37.21,00:13:ce:95:de:7e,-70.04,00:13:ce:97:78:79,-79.31
5.4,27.04,1.2,0,00:13:ce:95:de:7e,-74.33,00:13:ce:8f:77:43,-69.35,00:13:ce:8f:78:d9,-35.44,00:13:ce:95:e1:6f,-53.75,00:13:ce:97:78:79,-78.99
4.2,27.04,1.2,0,00:13:ce:95:e1:6f,-55.1,00:13:ce:8f:77:43,-67.29,00:13:ce:8f:78:d9,-38.53,00:13:ce:95:de:7e,-69.08,00:13:ce:97:78:79,-80.43
4.2,27.04,1.2,0,00:13:ce:8f:77:43,-59.83,00:13:ce:8f:78:d9,-33.58,00:13:ce:95:e1:6f,-48.34,00:13:ce:95:de:7e,-69.42,00:13:ce:97:78:79,-74.97
3.0,27.04,1.2,0,00:13:ce:8f:78:d9,-35.24,00:13:ce:95:e1:6f,-50.92,00:13:ce:95:de:7e,-68.76,00:13:ce:8f:77:43,-63.45,00:13:ce:97:78:79,-79.51
1.8,27.04,1.2,0,00:13:ce:95:de:7e,-68.52,00:13:ce:8f:78:d9,-29.26,00:13:ce:8f:77:43,-62.71,00:13:ce:95:e1:6f,-48.82,00:13:ce:97:78:79,-79.87
5.4,28.04,1.2,0,00:13:ce:95:e1:6f,-50.61,00:13:ce:8f:78:d9,-27.53,00:13:ce:97:78:79,-79.1,00:13:ce:8f:77:43,-65.23,00:13:ce:95:de:7e,-68.45
4.2,28.04,1.2,0,00:13:ce:8f:78:d9,-35.47,00:13:ce:95:e1:6f,-51.91,00:13:ce:8f:77:43,-57.18,00:13:ce:95:de:7e,-71.2,00:13:ce:97:78:79,-82.23
3.0,28.04,1.2,0,00:13:ce:8f:77:43,-66.98,00:13:ce:95:de:7e,-72.28,00:13:ce:95:e1:6f,-54.27,00:13:ce:8f:78:d9,-37.87,00:13:ce:97:78:79,-82.43
1.8,28.04,1.2,0,00:13:ce:8f:78:d9,-37.93,00:13:ce:95:e1:6f,-53.44,00:13:ce:8f:77:43,-61.52,00:13:ce:95:de:7e,-69.46
5.4,22.43,1.2,0,00:13:ce:97:78:79,-66.37,00:13:ce:95:de:7e,-67.69,00:13:ce:8f:78:d9,-38.31,00:13:ce:95:e1:6f,-49.86,00:13:ce:8f:77:43,-57.88
4.2,22.43,1.2,0,00:13:ce:97:78:79,-73.19,00:13:ce:95:de:7e,-69.74,00:13:ce:95:e1:6f,-52.7,00:13:ce:8f:77:43,-60.64,00:13:ce:8f:78:d9,-40.66
3.0,22.43,1.2,0,00:13:ce:97:78:79,-76.65,00:13:ce:8f:78:d9,-37.53,00:13:ce:95:e1:6f,-53.28,00:13:ce:95:de:7e,-66.75,00:13:ce:8f:77:43,-59.11
1.8,22.43,1.2,0,00:13:ce:8f:78:d9,-37.82,00:13:ce:95:e1:6f,-52.16,00:13:ce:8f:77:43,-55.07,00:13:ce:95:de:7e,-67.72,00:13:ce:97:78:79,-76.5
5.4,23.43,1.2,0,00:13:ce:95:e1:6f,-56.05,00:13:ce:8f:78:d9,-38.49,00:13:ce:8f:77:43,-57.55,00:13:ce:95:de:7e,-64.97,00:13:ce:97:78:79,-79.01
4.2,23.43,1.2,0,00:13:ce:95:e1:6f,-50.42,00:13:ce:8f:77:43,-60.41,00:13:ce:8f:78:d9,-38.07,00:13:ce:95:de:7e,-69.06,00:13:ce:97:78:79,-73.22
3.0,23.43,1.2,0,00:13:ce:8f:77:43,-60.2,00:13:ce:8f:78:d9,-39.14,00:13:ce:95:de:7e,-65.81,00:13:ce:95:e1:6f,-52.49,00:13:ce:97:78:79,-74.65
1.8,23.43,1.2,0,00:13:ce:95:e1:6f,-55.94,00:13:ce:95:de:7e,-65.32,00:13:ce:8f:78:d9,-38.25,00:13:ce:8f:77:43,-57.66,00:13:ce:97:78:79,-79.33
5.4,24.43,1.2,0,00:13:ce:95:de:7e,-68.68,00:13:ce:95:e1:6f,-56.54,00:13:ce:8f:78:d9,-36.34,00:13:ce:8f:77:43,-62.72
5.4,24.43,1.2,0,00:13:ce:95:de:7e,-67.34,00:13:ce:97:78:79,-79.47,00:13:ce:8f:77:43,-58.72,00:13:ce:95:e1:6f,-56.11,00:13:ce:8f:78:d9,-39.66
4.2,24.43,1.2,0,00:13:ce:8f:78:d9,-39.33,00:13:ce:95:de:7e,-67.72,00:13:ce:95:e1:6f,-53.96,00:13:ce:8f:77:43,-61.31,00:13:ce:97:78:79,-77.64
3.0,24.43,1.2,0,00:13:ce:8f:78:d9,-37.62,00:13:ce:95:e1:6f,-52.23,00:13:ce:8f:77:43,-61.6,00:13:ce:95:de:7e,-66.7,00:13:ce:97:78:79,-77.55
3.0,24.43,1.2,0,00:13:ce:95:e1:6f,-57.62,00:13:ce:8f:77:43,-57.02,00:13:ce:8f:78:d9,-41.72,00:13:ce:95:de:7e,-68.36,00:13:ce:97:78:79,-79.47
1.8,24.43,1.2,0,00:13:ce:95:e1:6f,-50.54,00:13:ce:8f:78:d9,-37.36,00:13:ce:95:de:7e,-68.94,00:13:ce:97:78:79,-79.38,00:13:ce:8f:77:43,-60.64
5.4,19.5,1.2,0,00:13:ce:8f:78:d9,-43.72,00:13:ce:95:e1:6f,-62.57,00:13:ce:95:de:7e,-61.89,00:13:ce:8f:77:43,-75.07,00:13:ce:97:78:79,-74.08
4.2,19.5,1.2,0,00:13:ce:8f:78:d9,-47.15,00:13:ce:95:e1:6f,-57.88,00:13:ce:8f:77:43,-70.94,00:13:ce:95:de:7e,-64.09,00:13:ce:97:78:79,-70.94
3.0,19.5,1.2,0,00:13:ce:8f:78:d9,-45.23,00:13:ce:8f:77:43,-69.01,00:13:ce:95:de:7e,-61.91,00:13:ce:95:e1:6f,-57.98,00:13:ce:97:78:79,-74.69
1.8,19.5,1.2,0,00:13:ce:8f:77:43,-67.66,00:13:ce:8f:78:d9,-42.46,00:13:ce:95:de:7e,-58.74,00:13:ce:95:e1:6f,-53.82,00:13:ce:97:78:79,-76.56
5.4,20.5,1.2,0,00:13:ce:8f:77:43,-75.5,00:13:ce:97:78:79,-76.39,00:13:ce:8f:78:d9,-43.56,00:13:ce:95:e1:6f,-54.89,00:13:ce:95:de:7e,-58.43
4.2,20.5,1.2,0,00:13:ce:95:e1:6f,-58.18,00:13:ce:8f:78:d9,-44.16,00:13:ce:8f:77:43,-74.58,00:13:ce:95:de:7e,-59.32,00:13:ce:97:78:79,-72.26
3.0,20.5,1.2,0,00:13:ce:95:de:7e,-60.84,00:13:ce:97:78:79,-69.38,00:13:ce:8f:77:43,-68.99,00:13:ce:8f:78:d9,-44.87,00:13:ce:95:e1:6f,-57.82
1.8,20.5,1.2,0,00:13:ce:95:de:7e,-61.81,00:13:ce:95:e1:6f,-55.28,00:13:ce:97:78:79,-69.88,00:13:ce:8f:77:43,-66.68,00:13:ce:8f:78:d9,-44.69
5.4,21.5,1.2,0,00:13:ce:8f:77:43,-74.03,00:13:ce:95:e1:6f,-53.31,00:13:ce:95:de:7e,-59.45,00:13:ce:8f:78:d9,-43.87,00:13:ce:97:78:79,-64.53
4.2,21.5,1.2,0,00:13:ce:97:78:79,-72.16,00:13:ce:8f:78:d9,-43.57,00:13:ce:95:e1:6f,-58.32,00:13:ce:8f:77:43,-67.18,00:13:ce:95:de:7e,-62.89
4.2,21.5,1.2,0,00:13:ce:8f:77:43,-70.93,00:13:ce:95:de:7e,-60.45,00:13:ce:95:e1:6f,-60.23,00:13:ce:8f:78:d9,-45.98,00:13:ce:97:78:79,-69.07
3.0,21.5,1.2,0,00:13:ce:8f:78:d9,-39.67,00:13:ce:95:de:7e,-61.51,00:13:ce:97:78:79,-72.11,00:13:ce:95:e1:6f,-52.64,00:13:ce:8f:77:43,-70.12
1.8,21.5,1.2,0,00:13:ce:8f:77:43,-69.06,00:13:ce:95:e1:6f,-59.35,00:13:ce:8f:78:d9,-48.93,00:13:ce:95:de:7e,-52.92,00:13:ce:97:78:79,-72.04
5.4,15.21,1.2,0,00:13:ce:97:78:79,-73.49,00:13:ce:8f:78:d9,-45.17,00:13:ce:95:de:7e,-54.42,00:13:ce:95:e1:6f,-66.15,00:13:ce:8f:77:43,-68.66
4.2,15.21,1.2,0,00:13:ce:97:78:79,-70.91,00:13:ce:8f:77:43,-72.35,00:13:ce:95:e1:6f,-62.84,00:13:ce:8f:78:d9,-43.97,00:13:ce:95:de:7e,-58.91
3.0,15.21,1.2,0,00:13:ce:8f:77:43,-66.91,00:13:ce:95:e1:6f,-60.56,00:13:ce:8f:78:d9,-43.74,00:13:ce:95:de:7e,-56.5,00:13:ce:97:78:79,-74.6
1.8,15.21,1.2,0,00:13:ce:95:e1:6f,-62.94,00:13:ce:95:de:7e,-53.25,00:13:ce:8f:77:43,-68.9,00:13:ce:8f:78:d9,-49.29,00:13:ce:97:78:79,-71.99
5.4,16.21,1.2,0,00:13:ce:97:78:79,-71.16,00:13:ce:95:de:7e,-52.66,00:13:ce:8f:78:d9,-44.64,00:13:ce:95:e1:6f,-62.37,00:13:ce:8f:77:43,-65.58
4.2,16.21,1.2,0,00:13:ce:97:78:79,-73.16,00:13:ce:8f:78:d9,-42.3,00:13:ce:95:e1:6f,-66.13,00:13:ce:95:de:7e,-53.91,00:13:ce:8f:77:43,-64.38
3.0,16.21,1.2,0,00:13:ce:95:de:7e,-55.77,00:13:ce:8f:78:d9,-45.43,00:13:ce:8f:77:43,-67.74,00:13:ce:97:78:79,-74.3,00:13:ce:95:e1:6f,-61.27
1.8,16.21,1.2,0,00:13:ce:95:e1:6f,-60.82,00:13:ce:97:78:79,-77.11,00:13:ce:8f:78:d9,-46.01,00:13:ce:8f:77:43,-70.69,00:13:ce:95:de:7e,-51.39
5.4,17.21,1.2,0,00:13:ce:95:de:7e,-48.47,00:13:ce:8f:78:d9,-43.72,00:13:ce:95:e1:6f,-63.05,00:13:ce:8f:77:43,-72.73,00:13:ce:97:78:79,-74.28
4.2,17.21,1.2,0,00:13:ce:95:de:7e,-56.84,00:13:ce:8f:77:43,-68.4,00:13:ce:8f:78:d9,-43.65,00:13:ce:95:e1:6f,-60.37,00:13:ce:97:78:79,-74.23
3.0,17.21,1.2,0,00:13:ce:95:e1:6f,-62.21,00:13:ce:8f:78:d9,-45.18,00:13:ce:8f:77:43,-65.54,00:13:ce:95:de:7e,-57.98,00:13:ce:97:78:79,-75.73
1.8,17.21,1.2,0,00:13:ce:8f:77:43,-66.01,00:13:ce:95:de:7e,-51.25,00:13:ce:95:e1:6f,-68.49,00:13:ce:8f:78:d9,-55.31,00:13:ce:97:78:79,-76.22
5.4,11.67,1.2,0,00:13:ce:8f:78:d9,-54.83,00:13:ce:8f:77:43,-63.45,00:13:ce:95:de:7e,-53.86,00:13:ce:95:e1:6f,-68.62
4.2,11.67,1.2,0,00:13:ce:8f:78:d9,-57.02,00:13:ce:95:de:7e,-57.2,00:13:ce:8f:77:43,-59.17,00:13:ce:95:e1:6f,-70.62
3.0,11.67,1.2,0,00:13:ce:8f:77:43,-63.42,00:13:ce:8f:78:d9,-53.19,00:13:ce:95:de:7e,-56.24,00:13:ce:95:e1:6f,-68.85
1.8,11.67,1.2,0,00:13:ce:95:de:7e,-54.58,00:13:ce:8f:77:43,-64.85,00:13:ce:8f:78:d9,-54.32,00:13:ce:95:e1:6f,-67.47,00:13:ce:97:78:79,-74.36
5.4,12.67,1.2,0,00:13:ce:8f:78:d9,-54.67,00:13:ce:95:de:7e,-49.94,00:13:ce:95:e1:6f,-71.75,00:13:ce:8f:77:43,-62.22
4.2,12.67,1.2,0,00:13:ce:95:e1:6f,-69.93,00:13:ce:8f:78:d9,-55.58,00:13:ce:95:de:7e,-57.23,00:13:ce:8f:77:43,-61.2,00:13:ce:97:78:79,-75.59
3.0,12.67,1.2,0,00:13:ce:97:78:79,-73.97,00:13:ce:8f:78:d9,-56.12,00:13:ce:95:de:7e,-56.37,00:13:ce:8f:77:43,-60.2,00:13:ce:95:e1:6f,-69.08
1.8,12.67,1.2,0,00:13:ce:8f:78:d9,-56.84,00:13:ce:8f:77:43,-64.08,00:13:ce:95:de:7e,-54.01,00:13:ce:95:e1:6f,-71.03,00:13:ce:97:78:79,-76.61
5.4,13.67,1.2,0,00:13:ce:95:e1:6f,-65.04,00:13:ce:8f:78:d9,-57.23,00:13:ce:8f:77:43,-65.95,00:13:ce:95:de:7e,-53.83,00:13:ce:97:78:79,-68.73
4.2,13.67,1.2,0,00:13:ce:8f:78:d9,-56.08,00:13:ce:8f:77:43,-62.59,00:13:ce:95:de:7e,-53.38,00:13:ce:97:78:79,-76.61,00:13:ce:95:e1:6f,-70.39
3.0,13.67,1.2,0,00:13:ce:95:de:7e,-54.14,00:13:ce:8f:77:43,-58.57,00:13:ce:8f:78:d9,-56.46,00:13:ce:95:e1:6f,-70.89
1.8,13.67,1.2,0,00:13:ce:8f:78:d9,-54.47,00:13:ce:95:e1:6f,-70.02,00:13:ce:8f:77:43,-54.3,00:13:ce:95:de:7e,-55.23
5.4,7.33,1.2,0,00:13:ce:8f:78:d9,-61.7,00:13:ce:8f:77:43,-55.66,00:13:ce:95:de:7e,-55.16,00:13:ce:95:e1:6f,-71.56
4.2,7.33,1.2,0,00:13:ce:8f:78:d9,-56.98,00:13:ce:95:e1:6f,-69.29,00:13:ce:95:de:7e,-56.8,00:13:ce:8f:77:43,-55.85
3.0,7.33,1.2,0,00:13:ce:8f:77:43,-56.91,00:13:ce:8f:78:d9,-58.3,00:13:ce:95:de:7e,-55.32
1.8,7.33,1.2,0,00:13:ce:8f:78:d9,-57.5,00:13:ce:8f:77:43,-59.05,00:13:ce:95:de:7e,-54.98,00:13:ce:95:e1:6f,-74.92
5.4,8.33,1.2,0,00:13:ce:8f:78:d9,-57.68,00:13:ce:95:de:7e,-53.41,00:13:ce:8f:77:43,-57.55,00:13:ce:95:e1:6f,-72.1
4.2,8.33,1.2,0,00:13:ce:8f:77:43,-52.43,00:13:ce:95:de:7e,-50.07,00:13:ce:8f:78:d9,-55.56,00:13:ce:95:e1:6f,-70.67,00:13:ce:97:78:79,-78.12
3.0,8.33,1.2,0,00:13:ce:8f:78:d9,-55.44,00:13:ce:8f:77:43,-56.38,00:13:ce:95:de:7e,-54.9,00:13:ce:95:e1:6f,-74.0
1.8,8.33,1.2,0,00:13:ce:8f:78:d9,-60.66,00:13:ce:95:e1:6f,-74.72,00:13:ce:8f:77:43,-59.63,00:13:ce:95:de:7e,-58.58
5.4,9.33,1.2,0,00:13:ce:8f:78:d9,-59.29,00:13:ce:8f:77:43,-59.74,00:13:ce:95:de:7e,-52.94,00:13:ce:95:e1:6f,-76.0
4.2,9.33,1.2,0,00:13:ce:8f:77:43,-58.21,00:13:ce:95:de:7e,-55.41,00:13:ce:8f:78:d9,-60.88
3.0,9.33,1.2,0,00:13:ce:95:de:7e,-57.48,00:13:ce:8f:78:d9,-57.93,00:13:ce:8f:77:43,-54.0,00:13:ce:95:e1:6f,-70.37
1.8,9.33,1.2,0,00:13:ce:8f:77:43,-45.44,00:13:ce:95:de:7e,-56.21,00:13:ce:8f:78:d9,-64.38,00:13:ce:95:e1:6f,-71.86,00:13:ce:97:78:79,-81.56
5.4,4.44,1.2,0,00:13:ce:8f:77:43,-42.87,00:13:ce:8f:78:d9,-66.46,00:13:ce:95:de:7e,-62.94
4.2,4.44,1.2,0,00:13:ce:8f:77:43,-47.62,00:13:ce:95:de:7e,-59.99,00:13:ce:8f:78:d9,-63.86
3.0,4.44,1.2,0,00:13:ce:8f:78:d9,-58.83,00:13:ce:8f:77:43,-49.67,00:13:ce:95:de:7e,-58.76
1.8,4.44,1.2,0,00:13:ce:95:de:7e,-61.08,00:13:ce:8f:77:43,-49.17,00:13:ce:8f:78:d9,-61.48
5.4,5.44,1.2,0,00:13:ce:8f:77:43,-55.66,00:13:ce:95:de:7e,-61.19,00:13:ce:8f:78:d9,-66.65,00:13:ce:95:e1:6f,-74.0
4.2,5.44,1.2,0,00:13:ce:8f:78:d9,-61.18,00:13:ce:95:de:7e,-63.74,00:13:ce:8f:77:43,-54.39,00:13:ce:95:e1:6f,-74.89
3.0,5.44,1.2,0,00:13:ce:8f:78:d9,-60.16,00:13:ce:8f:77:43,-55.25,00:13:ce:95:de:7e,-61.93,00:13:ce:95:e1:6f,-76.14
1.8,5.44,1.2,0,00:13:ce:8f:77:43,-50.99,00:13:ce:8f:78:d9,-58.57,00:13:ce:95:de:7e,-59.06,00:13:ce:95:e1:6f,-72.89
5.4,6.44,1.2,0,00:13:ce:8f:77:43,-49.97,00:13:ce:8f:78:d9,-63.88,00:13:ce:95:de:7e,-59.12
4.2,6.44,1.2,0,00:13:ce:8f:78:d9,-61.28,00:13:ce:95:de:7e,-58.55,00:13:ce:8f:77:43,-52.87
3.0,6.44,1.2,0,00:13:ce:95:de:7e,-61.86,00:13:ce:8f:78:d9,-60.42,00:13:ce:8f:77:43,-51.88,00:13:ce:95:e1:6f,-73.0
1.8,6.44,1.2,0,00:13:ce:8f:78:d9,-59.0,00:13:ce:8f:77:43,-54.49,00:13:ce:95:de:7e,-60.87,00:13:ce:95:e1:6f,-76.49,00:13:ce:97:78:79,-82.13
6.0,1.0,1.2,0,00:13:ce:8f:78:d9,-73.13,00:13:ce:8f:77:43,-56.8,00:13:ce:95:de:7e,-68.05
6.0,2.0,1.2,0,00:13:ce:95:de:7e,-69.87,00:13:ce:8f:77:43,-58.49,00:13:ce:8f:78:d9,-67.75
6.0,3.0,1.2,0,00:13:ce:8f:77:43,-58.65,00:13:ce:95:de:7e,-72.84,00:13:ce:8f:78:d9,-68.46,00:13:ce:95:e1:6f,-75.0
7.0,1.0,1.2,0,00:13:ce:8f:77:43,-59.68,00:13:ce:8f:78:d9,-65.04,00:13:ce:95:de:7e,-73.75
7.0,2.0,1.2,0,00:13:ce:8f:77:43,-60.5,00:13:ce:95:de:7e,-73.76,00:13:ce:8f:78:d9,-65.19
7.0,3.0,1.2,0,00:13:ce:8f:77:43,-62.46,00:13:ce:8f:78:d9,-64.73,00:13:ce:95:de:7e,-74.1
7.5,4.0,1.2,0,00:13:ce:8f:77:43,-54.94,00:13:ce:8f:78:d9,-70.76,00:13:ce:95:de:7e,-68.32
7.5,5.0,1.2,0,00:13:ce:8f:77:43,-54.83,00:13:ce:95:de:7e,-69.66,00:13:ce:8f:78:d9,-66.34,00:13:ce:97:78:79,-73.32
7.5,6.0,1.2,0,00:13:ce:97:78:79,-76.86,00:13:ce:8f:77:43,-51.29,00:13:ce:8f:78:d9,-63.76,00:13:ce:95:de:7e,-65.14
7.5,7.0,1.2,0,00:13:ce:8f:77:43,-54.55,00:13:ce:95:de:7e,-66.35,00:13:ce:8f:78:d9,-62.13,00:13:ce:97:78:79,-69.39,00:13:ce:95:e1:6f,-74.48
7.5,8.0,1.2,0,00:13:ce:8f:78:d9,-65.58,00:13:ce:8f:77:43,-58.37,00:13:ce:95:de:7e,-65.87,00:13:ce:97:78:79,-70.49
7.5,9.0,1.2,0,00:13:ce:8f:78:d9,-63.13,00:13:ce:8f:77:43,-61.48,00:13:ce:97:78:79,-64.51,00:13:ce:95:de:7e,-64.16,00:13:ce:95:e1:6f,-76.9
7.5,10.0,1.2,0,00:13:ce:95:e1:6f,-73.81,00:13:ce:97:78:79,-64.09,00:13:ce:8f:78:d9,-58.99,00:13:ce:8f:77:43,-57.68,00:13:ce:95:de:7e,-62.03
7.5,11.0,1.2,0,00:13:ce:8f:78:d9,-59.19,00:13:ce:95:de:7e,-65.71,00:13:ce:8f:77:43,-57.66,00:13:ce:97:78:79,-62.09,00:13:ce:95:e1:6f,-73.93
8.0,12.0,1.2,0,00:13:ce:97:78:79,-63.64,00:13:ce:95:e1:6f,-70.17,00:13:ce:8f:78:d9,-58.44,00:13:ce:8f:77:43,-61.72,00:13:ce:95:de:7e,-64.1
8.0,13.0,1.2,0,00:13:ce:95:e1:6f,-70.19,00:13:ce:8f:78:d9,-59.51,00:13:ce:8f:77:43,-61.49,00:13:ce:95:de:7e,-63.53,00:13:ce:97:78:79,-63.85
8.0,14.0,1.2,0,00:13:ce:97:78:79,-66.71,00:13:ce:8f:77:43,-66.36,00:13:ce:95:de:7e,-64.42,00:13:ce:8f:78:d9,-56.08,00:13:ce:95:e1:6f,-71.82
8.0,15.0,1.2,0,00:13:ce:8f:78:d9,-58.18,00:13:ce:8f:77:43,-63.53,00:13:ce:95:de:7e,-66.32,00:13:ce:97:78:79,-63.64,00:13:ce:95:e1:6f,-72.34
8.0,16.0,1.2,0,00:13:ce:97:78:79,-61.68,00:13:ce:8f:77:43,-65.91,00:13:ce:8f:78:d9,-55.96,00:13:ce:95:de:7e,-66.17,00:13:ce:95:e1:6f,-73.3
9.0,12.0,1.2,0,00:13:ce:97:78:79,-57.88,00:13:ce:95:de:7e,-63.42,00:13:ce:8f:78:d9,-55.4,00:13:ce:8f:77:43,-65.47,00:13:ce:95:e1:6f,-71.58
9.0,13.0,1.2,0,00:13:ce:95:de:7e,-60.8,00:13:ce:8f:78:d9,-56.83,00:13:ce:8f:77:43,-63.83,00:13:ce:97:78:79,-59.12,00:13:ce:95:e1:6f,-72.84
9.0,14.0,1.2,0,00:13:ce:97:78:79,-63.25,00:13:ce:8f:77:43,-63.08,00:13:ce:8f:78:d9,-56.37,00:13:ce:95:de:7e,-64.31,00:13:ce:95:e1:6f,-69.43
9.0,15.0,1.2,0,00:13:ce:97:78:79,-60.84,00:13:ce:95:de:7e,-66.81,00:13:ce:8f:77:43,-65.6,00:13:ce:95:e1:6f,-70.25,00:13:ce:8f:78:d9,-58.45
9.0,16.0,1.2,0,00:13:ce:97:78:79,-59.1,00:13:ce:8f:78:d9,-56.82,00:13:ce:8f:77:43,-66.73,00:13:ce:95:de:7e,-66.4,00:13:ce:95:e1:6f,-71.39
9.0,17.0,1.2,0,00:13:ce:97:78:79,-68.81,00:13:ce:8f:77:43,-63.55,00:13:ce:8f:78:d9,-51.9,00:13:ce:95:de:7e,-63.74,00:13:ce:95:e1:6f,-71.45
9.0,19.0,1.2,0,00:13:ce:97:78:79,-71.81,00:13:ce:8f:78:d9,-52.64,00:13:ce:95:de:7e,-64.61,00:13:ce:8f:77:43,-71.34,00:13:ce:95:e1:6f,-67.91
7.5,20.0,1.2,0,00:13:ce:97:78:79,-63.8,00:13:ce:95:de:7e,-58.63,00:13:ce:8f:77:43,-73.85,00:13:ce:8f:78:d9,-49.28,00:13:ce:95:e1:6f,-60.76
7.0,21.0,1.2,0,00:13:ce:95:e1:6f,-59.82,00:13:ce:8f:78:d9,-49.76,00:13:ce:95:de:7e,-62.82,00:13:ce:8f:77:43,-74.33,00:13:ce:97:78:79,-65.12
7.5,22.0,1.2,0,00:13:ce:8f:77:43,-74.71,00:13:ce:8f:78:d9,-46.84,00:13:ce:97:78:79,-62.4,00:13:ce:95:e1:6f,-59.8,00:13:ce:95:de:7e,-62.72
8.0,23.0,1.2,0,00:13:ce:8f:78:d9,-42.13,00:13:ce:95:de:7e,-60.96,00:13:ce:97:78:79,-68.73,00:13:ce:95:e1:6f,-62.24,00:13:ce:8f:77:43,-76.54
8.0,24.0,1.2,0,00:13:ce:8f:78:d9,-46.88,00:13:ce:95:e1:6f,-64.51,00:13:ce:8f:77:43,-76.06,00:13:ce:97:78:79,-60.59,00:13:ce:95:de:7e,-62.07
9.0,23.0,1.2,0,00:13:ce:8f:78:d9,-49.65,00:13:ce:95:de:7e,-63.82,00:13:ce:95:e1:6f,-67.53,00:13:ce:97:78:79,-67.66,00:13:ce:8f:77:43,-79.1
9.0,24.0,1.2,0,00:13:ce:97:78:79,-70.28,00:13:ce:8f:78:d9,-42.94,00:13:ce:8f:77:43,-78.99,00:13:ce:95:de:7e,-64.56,00:13:ce:95:e1:6f,-62.01
7.5,26.0,1.2,0,00:13:ce:97:78:79,-73.87,00:13:ce:95:de:7e,-71.2,00:13:ce:95:e1:6f,-58.31,00:13:ce:8f:78:d9,-37.24,00:13:ce:8f:77:43,-79.08
7.5,27.0,1.2,0,00:13:ce:8f:78:d9,-36.1,00:13:ce:95:e1:6f,-60.8,00:13:ce:97:78:79,-72.45,00:13:ce:95:de:7e,-69.31,00:13:ce:8f:77:43,-78.73
7.0,28.0,1.2,0,00:13:ce:8f:78:d9,-33.28,00:13:ce:95:e1:6f,-59.06,00:13:ce:95:de:7e,-72.1,00:13:ce:97:78:79,-74.73,00:13:ce:8f:77:43,-83.04
